id,sub detector,depth,ieta,iphi
1125136444,1,1,-14,60
1125136445,1,1,-14,61
1125136446,1,1,-14,62
1125136447,1,1,-14,63
1125136448,1,1,-14,64
1125136449,1,1,-14,65
1125136450,1,1,-14,66
1125136451,1,1,-14,67
1125136452,1,1,-14,68
1125136453,1,1,-14,69
1125136454,1,1,-14,70
1125136455,1,1,-14,71
1125136456,1,1,-14,72
1125137409,1,1,-15,1
1125137410,1,1,-15,2
1125137411,1,1,-15,3
1125137412,1,1,-15,4
1125137413,1,1,-15,5
1125137414,1,1,-15,6
1125137416,1,1,-15,8
1125137417,1,1,-15,9
1125137418,1,1,-15,10
1125137419,1,1,-15,11
1125137420,1,1,-15,12
1125137421,1,1,-15,13
1125137422,1,1,-15,14
1125137423,1,1,-15,15
1125137424,1,1,-15,16
1125137425,1,1,-15,17
1125137426,1,1,-15,18
1125137427,1,1,-15,19
1125137428,1,1,-15,20
1125137429,1,1,-15,21
1125137430,1,1,-15,22
1125137431,1,1,-15,23
1125137432,1,1,-15,24
1125137433,1,1,-15,25
1125137434,1,1,-15,26
1125137435,1,1,-15,27
1125137436,1,1,-15,28
1125137437,1,1,-15,29
1125137438,1,1,-15,30
1125137439,1,1,-15,31
1125137440,1,1,-15,32
1125137441,1,1,-15,33
1125137442,1,1,-15,34
1125137443,1,1,-15,35
1125137444,1,1,-15,36
1125137445,1,1,-15,37
1125137446,1,1,-15,38
1125137447,1,1,-15,39
1125137448,1,1,-15,40
1125137449,1,1,-15,41
1125137450,1,1,-15,42
1125137451,1,1,-15,43
1125137452,1,1,-15,44
1125137453,1,1,-15,45
1125137454,1,1,-15,46
1125137455,1,1,-15,47
1125137456,1,1,-15,48
1125137457,1,1,-15,49
1125137458,1,1,-15,50
1125137459,1,1,-15,51
1125137460,1,1,-15,52
1125137461,1,1,-15,53
1125137462,1,1,-15,54
1125137463,1,1,-15,55
1125137464,1,1,-15,56
1125137465,1,1,-15,57
1125137466,1,1,-15,58
1125137467,1,1,-15,59
1125137468,1,1,-15,60
1125137469,1,1,-15,61
1125137470,1,1,-15,62
1125137471,1,1,-15,63
1125137472,1,1,-15,64
1125137473,1,1,-15,65
1125137474,1,1,-15,66
1125137475,1,1,-15,67
1125137476,1,1,-15,68
1125137477,1,1,-15,69
1125137478,1,1,-15,70
1125137479,1,1,-15,71
1125137480,1,1,-15,72
1125138433,1,1,-16,1
1125138434,1,1,-16,2
1125138435,1,1,-16,3
1125138436,1,1,-16,4
1125138437,1,1,-16,5
1125138438,1,1,-16,6
1125138440,1,1,-16,8
1125138441,1,1,-16,9
1125138442,1,1,-16,10
1125138443,1,1,-16,11
1125138444,1,1,-16,12
1125138445,1,1,-16,13
1125138446,1,1,-16,14
1125138447,1,1,-16,15
1125138448,1,1,-16,16
1125138449,1,1,-16,17
1125138450,1,1,-16,18
1125138451,1,1,-16,19
1125138452,1,1,-16,20
1125138453,1,1,-16,21
1125138454,1,1,-16,22
1125138455,1,1,-16,23
1125138456,1,1,-16,24
1125138457,1,1,-16,25
1125138458,1,1,-16,26
1125138459,1,1,-16,27
1125138460,1,1,-16,28
1125138461,1,1,-16,29
1125138462,1,1,-16,30
1125138463,1,1,-16,31
1125138464,1,1,-16,32
1125138465,1,1,-16,33
1125138466,1,1,-16,34
1125138467,1,1,-16,35
1125138468,1,1,-16,36
1125138469,1,1,-16,37
1125138470,1,1,-16,38
1125138471,1,1,-16,39
1125138472,1,1,-16,40
1125138473,1,1,-16,41
1125138474,1,1,-16,42
1125138475,1,1,-16,43
1125138476,1,1,-16,44
1125138477,1,1,-16,45
1125138478,1,1,-16,46
1125138479,1,1,-16,47
1125138480,1,1,-16,48
1125138481,1,1,-16,49
1125138482,1,1,-16,50
1125138483,1,1,-16,51
1125138484,1,1,-16,52
1125138485,1,1,-16,53
1125138486,1,1,-16,54
1125138487,1,1,-16,55
1125138488,1,1,-16,56
1125138489,1,1,-16,57
1125138490,1,1,-16,58
1125138491,1,1,-16,59
1125138492,1,1,-16,60
1125138493,1,1,-16,61
1125138494,1,1,-16,62
1125138495,1,1,-16,63
1125138496,1,1,-16,64
1125138497,1,1,-16,65
1125138498,1,1,-16,66
1125138499,1,1,-16,67
1125138500,1,1,-16,68
1125138501,1,1,-16,69
1125138502,1,1,-16,70
1125138503,1,1,-16,71
1125138504,1,1,-16,72
1125647361,1,1,1,1
1125647362,1,1,1,2
1125647363,1,1,1,3
1125647364,1,1,1,4
1125647365,1,1,1,5
1125647366,1,1,1,6
1125647367,1,1,1,7
1125647368,1,1,1,8
1125647369,1,1,1,9
1125647370,1,1,1,10
1125647371,1,1,1,11
1125647372,1,1,1,12
1125647373,1,1,1,13
1125647374,1,1,1,14
1125647375,1,1,1,15
1125647376,1,1,1,16
1125647377,1,1,1,17
1125647378,1,1,1,18
1125647379,1,1,1,19
1125647380,1,1,1,20
1125647381,1,1,1,21
1125647382,1,1,1,22
1125647383,1,1,1,23
1125647384,1,1,1,24
1125647385,1,1,1,25
1125647386,1,1,1,26
1125647387,1,1,1,27
1125647388,1,1,1,28
1125647389,1,1,1,29
1125647390,1,1,1,30
1125647391,1,1,1,31
1125647392,1,1,1,32
1125647393,1,1,1,33
1125647394,1,1,1,34
1125647395,1,1,1,35
1125647396,1,1,1,36
1125647397,1,1,1,37
1125647398,1,1,1,38
1125647399,1,1,1,39
1125647400,1,1,1,40
1125647401,1,1,1,41
1125647402,1,1,1,42
1125647403,1,1,1,43
1125647404,1,1,1,44
1125647405,1,1,1,45
1125647406,1,1,1,46
1125647407,1,1,1,47
1125647408,1,1,1,48
1125647409,1,1,1,49
1125647410,1,1,1,50
1125647411,1,1,1,51
1125647412,1,1,1,52
1125647413,1,1,1,53
1125647414,1,1,1,54
1125647415,1,1,1,55
1125647416,1,1,1,56
1125647417,1,1,1,57
1125647418,1,1,1,58
1125647419,1,1,1,59
1125647420,1,1,1,60
1125647421,1,1,1,61
1125647422,1,1,1,62
1125647423,1,1,1,63
1125647424,1,1,1,64
1125647425,1,1,1,65
1125647426,1,1,1,66
1125647427,1,1,1,67
1125647428,1,1,1,68
1125647429,1,1,1,69
1125647430,1,1,1,70
1125647431,1,1,1,71
1125647432,1,1,1,72
1125648385,1,1,2,1
1125648386,1,1,2,2
1125648387,1,1,2,3
1125648388,1,1,2,4
1125648389,1,1,2,5
1125648390,1,1,2,6
1125648391,1,1,2,7
1125648392,1,1,2,8
1125648393,1,1,2,9
1125648394,1,1,2,10
1125648395,1,1,2,11
1125648396,1,1,2,12
1125648397,1,1,2,13
1125648398,1,1,2,14
1125648399,1,1,2,15
1125648400,1,1,2,16
1125648401,1,1,2,17
1125648402,1,1,2,18
1125648403,1,1,2,19
1125648404,1,1,2,20
1125648405,1,1,2,21
1125648406,1,1,2,22
1125648407,1,1,2,23
1125648408,1,1,2,24
1125648409,1,1,2,25
1125648410,1,1,2,26
1125648411,1,1,2,27
1125648412,1,1,2,28
1125648413,1,1,2,29
1125648414,1,1,2,30
1125648415,1,1,2,31
1125648416,1,1,2,32
1125648417,1,1,2,33
1125648418,1,1,2,34
1125648419,1,1,2,35
1125648420,1,1,2,36
1125648421,1,1,2,37
1125648422,1,1,2,38
1125648423,1,1,2,39
1125648424,1,1,2,40
1125648425,1,1,2,41
1125648426,1,1,2,42
1125648427,1,1,2,43
1125648428,1,1,2,44
1125648429,1,1,2,45
1125648430,1,1,2,46
1125648431,1,1,2,47
1125648432,1,1,2,48
1125648433,1,1,2,49
1125648434,1,1,2,50
1125648435,1,1,2,51
1125648436,1,1,2,52
1125648437,1,1,2,53
1125648438,1,1,2,54
1125648439,1,1,2,55
1125648440,1,1,2,56
1125648441,1,1,2,57
1125648442,1,1,2,58
1125648443,1,1,2,59
1125648444,1,1,2,60
1125648445,1,1,2,61
1125648446,1,1,2,62
1125648447,1,1,2,63
1125648448,1,1,2,64
1125648449,1,1,2,65
1125648450,1,1,2,66
1125648451,1,1,2,67
1125648452,1,1,2,68
1125648453,1,1,2,69
1125648454,1,1,2,70
1125648455,1,1,2,71
1125648456,1,1,2,72
1125649409,1,1,3,1
1125649410,1,1,3,2
1125649411,1,1,3,3
1125649412,1,1,3,4
1125649413,1,1,3,5
1125649414,1,1,3,6
1125649415,1,1,3,7
1125649416,1,1,3,8
1125649417,1,1,3,9
1125649418,1,1,3,10
1125649419,1,1,3,11
1125649420,1,1,3,12
1125649421,1,1,3,13
1125649422,1,1,3,14
1125649423,1,1,3,15
1125649424,1,1,3,16
1125649425,1,1,3,17
1125649426,1,1,3,18
1125649427,1,1,3,19
1125649428,1,1,3,20
1125649429,1,1,3,21
1125649430,1,1,3,22
1125649431,1,1,3,23
1125649432,1,1,3,24
1125649433,1,1,3,25
1125649434,1,1,3,26
1125649435,1,1,3,27
1125649436,1,1,3,28
1125649437,1,1,3,29
1125649438,1,1,3,30
1125649439,1,1,3,31
1125649440,1,1,3,32
1125649441,1,1,3,33
1125649442,1,1,3,34
1125649443,1,1,3,35
1125649444,1,1,3,36
1125649445,1,1,3,37
1125649446,1,1,3,38
1125649447,1,1,3,39
1125649448,1,1,3,40
1125649449,1,1,3,41
1125649450,1,1,3,42
1125649451,1,1,3,43
1125649452,1,1,3,44
1125649453,1,1,3,45
1125649454,1,1,3,46
1125649455,1,1,3,47
1125649456,1,1,3,48
1125649457,1,1,3,49
1125649458,1,1,3,50
1125649459,1,1,3,51
1125649460,1,1,3,52
1125649461,1,1,3,53
1125649462,1,1,3,54
1125649463,1,1,3,55
1125649464,1,1,3,56
1125649465,1,1,3,57
1125649466,1,1,3,58
1125649467,1,1,3,59
1125649468,1,1,3,60
1125649469,1,1,3,61
1125649470,1,1,3,62
1125649471,1,1,3,63
1125649472,1,1,3,64
1125649473,1,1,3,65
1125649474,1,1,3,66
1125649475,1,1,3,67
1125649476,1,1,3,68
1125649477,1,1,3,69
1125649478,1,1,3,70
1125649479,1,1,3,71
1125649480,1,1,3,72
1125650433,1,1,4,1
1125650434,1,1,4,2
1125650435,1,1,4,3
1125650436,1,1,4,4
1125650437,1,1,4,5
1125650438,1,1,4,6
1125650439,1,1,4,7
1125650440,1,1,4,8
1125650441,1,1,4,9
1125650442,1,1,4,10
1125650443,1,1,4,11
1125650444,1,1,4,12
1125650445,1,1,4,13
1125650446,1,1,4,14
1125650447,1,1,4,15
1125650448,1,1,4,16
1125650449,1,1,4,17
1125650450,1,1,4,18
1125650451,1,1,4,19
1125650452,1,1,4,20
1125650453,1,1,4,21
1125650454,1,1,4,22
1125650455,1,1,4,23
1125650456,1,1,4,24
1125650457,1,1,4,25
1125650458,1,1,4,26
1125650459,1,1,4,27
1125650460,1,1,4,28
1125650461,1,1,4,29
1125650462,1,1,4,30
1125650463,1,1,4,31
1125650464,1,1,4,32
1125650465,1,1,4,33
1125650466,1,1,4,34
1125650467,1,1,4,35
1125650468,1,1,4,36
1125650469,1,1,4,37
1125650470,1,1,4,38
1125650471,1,1,4,39
1125650472,1,1,4,40
1125650473,1,1,4,41
1125650474,1,1,4,42
1125650475,1,1,4,43
1125650476,1,1,4,44
1125650477,1,1,4,45
1125650478,1,1,4,46
1125650479,1,1,4,47
1125650480,1,1,4,48
1125650481,1,1,4,49
1125650482,1,1,4,50
1125650483,1,1,4,51
1125650484,1,1,4,52
1125650485,1,1,4,53
1125650486,1,1,4,54
1125650487,1,1,4,55
1125650488,1,1,4,56
1125650489,1,1,4,57
1125650490,1,1,4,58
1125650491,1,1,4,59
1125650492,1,1,4,60
1125650493,1,1,4,61
1125650494,1,1,4,62
1125650495,1,1,4,63
1125650496,1,1,4,64
1125650497,1,1,4,65
1125650498,1,1,4,66
1125650499,1,1,4,67
1125650500,1,1,4,68
1125650501,1,1,4,69
1125650502,1,1,4,70
1125650503,1,1,4,71
1125650504,1,1,4,72
1125651457,1,1,5,1
1125651458,1,1,5,2
1125651459,1,1,5,3
1125651460,1,1,5,4
1125651461,1,1,5,5
1125651462,1,1,5,6
1125651463,1,1,5,7
1125651464,1,1,5,8
1125651465,1,1,5,9
1125651466,1,1,5,10
1125651467,1,1,5,11
1125651468,1,1,5,12
1125651469,1,1,5,13
1125651470,1,1,5,14
1125651471,1,1,5,15
1125651472,1,1,5,16
1125651473,1,1,5,17
1125651474,1,1,5,18
1125651475,1,1,5,19
1125651476,1,1,5,20
1125651477,1,1,5,21
1125651478,1,1,5,22
1125651479,1,1,5,23
1125651480,1,1,5,24
1125651481,1,1,5,25
1125651482,1,1,5,26
1125651483,1,1,5,27
1125651484,1,1,5,28
1125651485,1,1,5,29
1125651486,1,1,5,30
1125651487,1,1,5,31
1125651488,1,1,5,32
1125651489,1,1,5,33
1125651490,1,1,5,34
1125651491,1,1,5,35
1125651492,1,1,5,36
1125651493,1,1,5,37
1125651494,1,1,5,38
1125651495,1,1,5,39
1125651496,1,1,5,40
1125651497,1,1,5,41
1125651498,1,1,5,42
1125651499,1,1,5,43
1125651500,1,1,5,44
1125651501,1,1,5,45
1125651502,1,1,5,46
1125651503,1,1,5,47
1125651504,1,1,5,48
1125651505,1,1,5,49
1125651506,1,1,5,50
1125651507,1,1,5,51
1125651508,1,1,5,52
1125651509,1,1,5,53
1125651510,1,1,5,54
1125651511,1,1,5,55
1125651512,1,1,5,56
1125651513,1,1,5,57
1125651514,1,1,5,58
1125651515,1,1,5,59
1125651516,1,1,5,60
1125651517,1,1,5,61
1125651518,1,1,5,62
1125651519,1,1,5,63
1125651520,1,1,5,64
1125651521,1,1,5,65
1125651522,1,1,5,66
1125651523,1,1,5,67
1125651524,1,1,5,68
1125651525,1,1,5,69
1125651526,1,1,5,70
1125651527,1,1,5,71
1125651528,1,1,5,72
1125652481,1,1,6,1
1125652482,1,1,6,2
1125652483,1,1,6,3
1125652484,1,1,6,4
1125652485,1,1,6,5
1125652486,1,1,6,6
1125652487,1,1,6,7
1125652488,1,1,6,8
1125652489,1,1,6,9
1125652490,1,1,6,10
1125652491,1,1,6,11
1125652492,1,1,6,12
1125652493,1,1,6,13
1125652494,1,1,6,14
1125652495,1,1,6,15
1125652496,1,1,6,16
1125652497,1,1,6,17
1125652498,1,1,6,18
1125652499,1,1,6,19
1125652500,1,1,6,20
1125652501,1,1,6,21
1125652502,1,1,6,22
1125652503,1,1,6,23
1125652504,1,1,6,24
1125652505,1,1,6,25
1125652506,1,1,6,26
1125652507,1,1,6,27
1125652508,1,1,6,28
1125652509,1,1,6,29
1125652510,1,1,6,30
1125652511,1,1,6,31
1125652512,1,1,6,32
1125652513,1,1,6,33
1125652514,1,1,6,34
1125652515,1,1,6,35
1125652516,1,1,6,36
1125652517,1,1,6,37
1125652518,1,1,6,38
1125652519,1,1,6,39
1125652520,1,1,6,40
1125652521,1,1,6,41
1125652522,1,1,6,42
1125652523,1,1,6,43
1125652524,1,1,6,44
1125652525,1,1,6,45
1125652526,1,1,6,46
1125652527,1,1,6,47
1125652528,1,1,6,48
1125652529,1,1,6,49
1125652530,1,1,6,50
1125652531,1,1,6,51
1125652532,1,1,6,52
1125652533,1,1,6,53
1125652534,1,1,6,54
1125652535,1,1,6,55
1125652536,1,1,6,56
1125652537,1,1,6,57
1125652538,1,1,6,58
1125652539,1,1,6,59
1125652540,1,1,6,60
1125652541,1,1,6,61
1125652542,1,1,6,62
1125652543,1,1,6,63
1125652544,1,1,6,64
1125652545,1,1,6,65
1125652546,1,1,6,66
1125652547,1,1,6,67
1125652548,1,1,6,68
1125652549,1,1,6,69
1125652550,1,1,6,70
1125652551,1,1,6,71
1125652552,1,1,6,72
1125653505,1,1,7,1
1125653506,1,1,7,2
1125653507,1,1,7,3
1125653508,1,1,7,4
1125653509,1,1,7,5
1125653510,1,1,7,6
1125653511,1,1,7,7
1125653512,1,1,7,8
1125653513,1,1,7,9
1125653514,1,1,7,10
1125653515,1,1,7,11
1125653516,1,1,7,12
1125653517,1,1,7,13
1125653518,1,1,7,14
1125653519,1,1,7,15
1125653520,1,1,7,16
1125653521,1,1,7,17
1125653522,1,1,7,18
1125653523,1,1,7,19
1125653524,1,1,7,20
1125653525,1,1,7,21
1125653526,1,1,7,22
1125653527,1,1,7,23
1125653528,1,1,7,24
1125653529,1,1,7,25
1125653530,1,1,7,26
1125653531,1,1,7,27
1125653532,1,1,7,28
1125653533,1,1,7,29
1125653534,1,1,7,30
1125653535,1,1,7,31
1125653536,1,1,7,32
1125653537,1,1,7,33
1125653538,1,1,7,34
1125653539,1,1,7,35
1125653540,1,1,7,36
1125653541,1,1,7,37
1125653542,1,1,7,38
1125653543,1,1,7,39
1125653544,1,1,7,40
1125653545,1,1,7,41
1125653546,1,1,7,42
1125653547,1,1,7,43
1125653548,1,1,7,44
1125653549,1,1,7,45
1125653550,1,1,7,46
1125653551,1,1,7,47
1125653552,1,1,7,48
1125653553,1,1,7,49
1125653554,1,1,7,50
1125653555,1,1,7,51
1125653556,1,1,7,52
1125653557,1,1,7,53
1125653558,1,1,7,54
1125653559,1,1,7,55
1125653560,1,1,7,56
1125653561,1,1,7,57
1125653562,1,1,7,58
1125653563,1,1,7,59
1125653564,1,1,7,60
1125653565,1,1,7,61
1125653566,1,1,7,62
1125653567,1,1,7,63
1125653568,1,1,7,64
1125653569,1,1,7,65
1125653570,1,1,7,66
1125653571,1,1,7,67
1125653572,1,1,7,68
1125653573,1,1,7,69
1125653574,1,1,7,70
1125653575,1,1,7,71
1125653576,1,1,7,72
1125654529,1,1,8,1
1125654530,1,1,8,2
1125654531,1,1,8,3
1125654532,1,1,8,4
1125654533,1,1,8,5
1125654534,1,1,8,6
1125654535,1,1,8,7
1125654536,1,1,8,8
1125654537,1,1,8,9
1125654538,1,1,8,10
1125654539,1,1,8,11
1125654540,1,1,8,12
1125654541,1,1,8,13
1125654542,1,1,8,14
1125654543,1,1,8,15
1125654544,1,1,8,16
1125654545,1,1,8,17
1125654546,1,1,8,18
1125654547,1,1,8,19
1125654548,1,1,8,20
1125654549,1,1,8,21
1125654550,1,1,8,22
1125654551,1,1,8,23
1125654552,1,1,8,24
1125654553,1,1,8,25
1125654554,1,1,8,26
1125654555,1,1,8,27
1125654556,1,1,8,28
1125654557,1,1,8,29
1125654558,1,1,8,30
1125654559,1,1,8,31
1125654560,1,1,8,32
1125654561,1,1,8,33
1125654562,1,1,8,34
1125654563,1,1,8,35
1125654564,1,1,8,36
1125654565,1,1,8,37
1125654566,1,1,8,38
1125654567,1,1,8,39
1125654568,1,1,8,40
1125654569,1,1,8,41
1125654570,1,1,8,42
1125654571,1,1,8,43
1125654572,1,1,8,44
1125654573,1,1,8,45
1125654574,1,1,8,46
1125654575,1,1,8,47
1125654576,1,1,8,48
1125654577,1,1,8,49
1125654578,1,1,8,50
1125654579,1,1,8,51
1125654580,1,1,8,52
1125654581,1,1,8,53
1125654582,1,1,8,54
1125654583,1,1,8,55
1125654584,1,1,8,56
1125654585,1,1,8,57
1125654586,1,1,8,58
1125654587,1,1,8,59
1125654588,1,1,8,60
1125654589,1,1,8,61
1125654590,1,1,8,62
1125654591,1,1,8,63
1125654592,1,1,8,64
1125654593,1,1,8,65
1125654594,1,1,8,66
1125654595,1,1,8,67
1125654596,1,1,8,68
1125654597,1,1,8,69
1125654598,1,1,8,70
1125654599,1,1,8,71
1125654600,1,1,8,72
1125655553,1,1,9,1
1125655554,1,1,9,2
1125655555,1,1,9,3
1125655556,1,1,9,4
1125655557,1,1,9,5
1125655558,1,1,9,6
1125655559,1,1,9,7
1125655560,1,1,9,8
1125655561,1,1,9,9
1125655562,1,1,9,10
1125655563,1,1,9,11
1125655564,1,1,9,12
1125655565,1,1,9,13
1125655566,1,1,9,14
1125655567,1,1,9,15
1125655568,1,1,9,16
1125655569,1,1,9,17
1125655570,1,1,9,18
1125655571,1,1,9,19
1125655572,1,1,9,20
1125655573,1,1,9,21
1125655574,1,1,9,22
1125655575,1,1,9,23
1125655576,1,1,9,24
1125655577,1,1,9,25
1125655578,1,1,9,26
1125655579,1,1,9,27
1125655580,1,1,9,28
1125655581,1,1,9,29
1125655582,1,1,9,30
1125655583,1,1,9,31
1125655584,1,1,9,32
1125655585,1,1,9,33
1125655586,1,1,9,34
1125655587,1,1,9,35
1125655588,1,1,9,36
1125655589,1,1,9,37
1125655590,1,1,9,38
1125655591,1,1,9,39
1125655592,1,1,9,40
1125655593,1,1,9,41
1125655594,1,1,9,42
1125655595,1,1,9,43
1125655596,1,1,9,44
1125655597,1,1,9,45
1125655598,1,1,9,46
1125655599,1,1,9,47
1125655600,1,1,9,48
1125655601,1,1,9,49
1125655602,1,1,9,50
1125655603,1,1,9,51
1125655604,1,1,9,52
1125655605,1,1,9,53
1125655606,1,1,9,54
1125655607,1,1,9,55
1125655608,1,1,9,56
1125655609,1,1,9,57
1125655610,1,1,9,58
1125655611,1,1,9,59
1125655612,1,1,9,60
1125655613,1,1,9,61
1125655614,1,1,9,62
1125655615,1,1,9,63
1125655616,1,1,9,64
1125655617,1,1,9,65
1125655618,1,1,9,66
1125655619,1,1,9,67
1125655620,1,1,9,68
1125655621,1,1,9,69
1125655622,1,1,9,70
1125655623,1,1,9,71
1125655624,1,1,9,72
1125656577,1,1,10,1
1125656578,1,1,10,2
1125656579,1,1,10,3
1125656580,1,1,10,4
1125656581,1,1,10,5
1125656582,1,1,10,6
1125656583,1,1,10,7
1125656584,1,1,10,8
1125656585,1,1,10,9
1125656586,1,1,10,10
1125656587,1,1,10,11
1125656588,1,1,10,12
1125656589,1,1,10,13
1125656590,1,1,10,14
1125656591,1,1,10,15
1125656592,1,1,10,16
1125656593,1,1,10,17
1125656594,1,1,10,18
1125656595,1,1,10,19
1125656596,1,1,10,20
1125656597,1,1,10,21
1125656598,1,1,10,22
1125656599,1,1,10,23
1125656600,1,1,10,24
1125656601,1,1,10,25
1125656602,1,1,10,26
1125656603,1,1,10,27
1125656604,1,1,10,28
1125656605,1,1,10,29
1125656606,1,1,10,30
1125656607,1,1,10,31
1125656608,1,1,10,32
1125656609,1,1,10,33
1125656610,1,1,10,34
1125656611,1,1,10,35
1125656612,1,1,10,36
1125656613,1,1,10,37
1125656614,1,1,10,38
1125656615,1,1,10,39
1125656616,1,1,10,40
1125656617,1,1,10,41
1125656618,1,1,10,42
1125656619,1,1,10,43
1125656620,1,1,10,44
1125656621,1,1,10,45
1125656622,1,1,10,46
1125656623,1,1,10,47
1125656624,1,1,10,48
1125656625,1,1,10,49
1125656626,1,1,10,50
1125656627,1,1,10,51
1125656628,1,1,10,52
1125656629,1,1,10,53
1125656630,1,1,10,54
1125656631,1,1,10,55
1125656632,1,1,10,56
1125656633,1,1,10,57
1125656634,1,1,10,58
1125656635,1,1,10,59
1125656636,1,1,10,60
1125656637,1,1,10,61
1125656638,1,1,10,62
1125656639,1,1,10,63
1125656640,1,1,10,64
1125656641,1,1,10,65
1125656642,1,1,10,66
1125656643,1,1,10,67
1125656644,1,1,10,68
1125656645,1,1,10,69
1125656646,1,1,10,70
1125656647,1,1,10,71
1125656648,1,1,10,72
1125657601,1,1,11,1
1125657602,1,1,11,2
1125657603,1,1,11,3
1125657604,1,1,11,4
1125657605,1,1,11,5
1125657606,1,1,11,6
1125657607,1,1,11,7
1125657608,1,1,11,8
1125657609,1,1,11,9
1125657610,1,1,11,10
1125657611,1,1,11,11
1125657612,1,1,11,12
1125657613,1,1,11,13
1125657614,1,1,11,14
1125657615,1,1,11,15
1125657616,1,1,11,16
1125657617,1,1,11,17
1125657618,1,1,11,18
1125657619,1,1,11,19
1125657620,1,1,11,20
1125657621,1,1,11,21
1125657622,1,1,11,22
1125657623,1,1,11,23
1125657624,1,1,11,24
1125657625,1,1,11,25
1125657626,1,1,11,26
1125657627,1,1,11,27
1125657628,1,1,11,28
1125657629,1,1,11,29
1125657630,1,1,11,30
1125657631,1,1,11,31
1125657632,1,1,11,32
1125657633,1,1,11,33
1125657634,1,1,11,34
1125657635,1,1,11,35
1125657636,1,1,11,36
1125657637,1,1,11,37
1125657638,1,1,11,38
1125657639,1,1,11,39
1125657640,1,1,11,40
1125657641,1,1,11,41
1125657642,1,1,11,42
1125657643,1,1,11,43
1125657644,1,1,11,44
1125657645,1,1,11,45
1125657646,1,1,11,46
1125657647,1,1,11,47
1125657648,1,1,11,48
1125657649,1,1,11,49
1125657650,1,1,11,50
1125657651,1,1,11,51
1125657652,1,1,11,52
1125657653,1,1,11,53
1125657654,1,1,11,54
1125657655,1,1,11,55
1125657656,1,1,11,56
1125657657,1,1,11,57
1125657658,1,1,11,58
1125657659,1,1,11,59
1125657660,1,1,11,60
1125657661,1,1,11,61
1125657662,1,1,11,62
1125657663,1,1,11,63
1125657664,1,1,11,64
1125657665,1,1,11,65
1125657666,1,1,11,66
1125657667,1,1,11,67
1125657668,1,1,11,68
1125657669,1,1,11,69
1125657670,1,1,11,70
1125657671,1,1,11,71
1125657672,1,1,11,72
1125658625,1,1,12,1
1125658626,1,1,12,2
1125658627,1,1,12,3
1125658628,1,1,12,4
1125658629,1,1,12,5
1125658630,1,1,12,6
1125658631,1,1,12,7
1125658632,1,1,12,8
1125658633,1,1,12,9
1125658634,1,1,12,10
1125658635,1,1,12,11
1125658636,1,1,12,12
1125658637,1,1,12,13
1125658638,1,1,12,14
1125658639,1,1,12,15
1125658640,1,1,12,16
1125658641,1,1,12,17
1125658642,1,1,12,18
1125658643,1,1,12,19
1125658644,1,1,12,20
1125658645,1,1,12,21
1125658646,1,1,12,22
1125658647,1,1,12,23
1125658648,1,1,12,24
1125658649,1,1,12,25
1125658650,1,1,12,26
1125658651,1,1,12,27
1125658652,1,1,12,28
1125658653,1,1,12,29
1125658654,1,1,12,30
1125658655,1,1,12,31
1125658656,1,1,12,32
1125658657,1,1,12,33
1125658658,1,1,12,34
1125658659,1,1,12,35
1125658660,1,1,12,36
1125658661,1,1,12,37
1125658662,1,1,12,38
1125658663,1,1,12,39
1125658664,1,1,12,40
1125658665,1,1,12,41
1125658666,1,1,12,42
1125658667,1,1,12,43
1125658668,1,1,12,44
1125658669,1,1,12,45
1125658670,1,1,12,46
1125658671,1,1,12,47
1125658672,1,1,12,48
1125658673,1,1,12,49
1125658674,1,1,12,50
1125658675,1,1,12,51
1125658676,1,1,12,52
1125658677,1,1,12,53
1125658678,1,1,12,54
1125658679,1,1,12,55
1125658680,1,1,12,56
1125658681,1,1,12,57
1125658682,1,1,12,58
1125658683,1,1,12,59
1125658684,1,1,12,60
1125658685,1,1,12,61
1125658686,1,1,12,62
1125658687,1,1,12,63
1125658688,1,1,12,64
1125658689,1,1,12,65
1125658690,1,1,12,66
1125658691,1,1,12,67
1125658692,1,1,12,68
1125658693,1,1,12,69
1125658694,1,1,12,70
1125658695,1,1,12,71
1125658696,1,1,12,72
1125659649,1,1,13,1
1125659650,1,1,13,2
1125659651,1,1,13,3
1125659652,1,1,13,4
1125659653,1,1,13,5
1125659654,1,1,13,6
1125659655,1,1,13,7
1125659656,1,1,13,8
1125659657,1,1,13,9
1125659658,1,1,13,10
1125659659,1,1,13,11
1125659660,1,1,13,12
1125659661,1,1,13,13
1125659662,1,1,13,14
1125659663,1,1,13,15
1125659664,1,1,13,16
1125659665,1,1,13,17
1125659666,1,1,13,18
1125659667,1,1,13,19
1125659668,1,1,13,20
1125659669,1,1,13,21
1125659670,1,1,13,22
1125659671,1,1,13,23
1125659672,1,1,13,24
1125659673,1,1,13,25
1125659674,1,1,13,26
1125659675,1,1,13,27
1125659676,1,1,13,28
1125659677,1,1,13,29
1125659678,1,1,13,30
1125659679,1,1,13,31
1125659680,1,1,13,32
1125659681,1,1,13,33
1125659682,1,1,13,34
1125659683,1,1,13,35
1125659684,1,1,13,36
1125659685,1,1,13,37
1125659686,1,1,13,38
1125659687,1,1,13,39
1125659688,1,1,13,40
1125659689,1,1,13,41
1125659690,1,1,13,42
1125659691,1,1,13,43
1125659692,1,1,13,44
